date,daily_return,Indexed
2018-12-31,0.0,1.0
2019-01-02,-0.004312650989508678,0.9956873490104913
2019-01-03,-0.015480807390876785,0.9802733049389272
2019-01-04,0.03380575390293667,1.013412183043311
2019-01-07,-0.0051786979951347,1.0081640274027395
2019-01-08,0.009249885425379294,1.0174894291462038
2019-01-09,0.006656408649539189,1.0242622545831872
2019-01-10,-0.0031602821869352415,1.0210252968252778
2019-01-11,0.003670455518173461,1.0247729247602049
2019-01-14,-0.009521930428526618,1.0150151082656005
2019-01-15,0.0063778974668891,1.0214887705534619
2019-01-16,0.0020728788001798224,1.023606192970564
2019-01-17,0.0003521355338944393,1.0239666410838233
2019-01-18,0.01947576396818931,1.0439091736968715
2019-01-21,-0.002417253473201226,1.0413857806210463
2019-01-22,-0.0049497418675472265,1.036231189822438
2019-01-23,0.00032151683355071905,1.036564355593416
2019-01-24,0.010787096559883023,1.0477458753877353
2019-01-25,0.0071510758251943675,1.0552383855881677
2019-01-28,-0.008395164008230833,1.0463794862733744
2019-01-29,0.004775876630497535,1.0513768656084994
2019-01-30,0.007627998072270433,1.0593967663125907
2019-01-31,0.00603443917344199,1.065789631659445
2019-02-01,0.008583241005141427,1.074937560928759
2019-02-04,-0.0019708942671598996,1.0728189726523696
2019-02-05,0.014801193801429876,1.0886979741804481
2019-02-06,0.005510560263150692,1.0946973099755395
2019-02-07,-0.028886240276747886,1.0630756204492764
2019-02-08,-0.006357772526043795,1.0563168274764771
2019-02-11,0.006976468856477849,1.0636861889259404
2019-02-12,0.0019887218165882646,1.065801564855861
2019-02-13,0.008909177889357927,1.075296980591918
2019-02-14,-0.01115373660199266,1.0633034013014777
2019-02-15,0.0140342192027628,1.078226034314386
2019-02-18,0.001643553908841435,1.079998156927698
2019-02-19,-0.0035487943548897717,1.0761654655651016
2019-02-20,0.0085287465390335,1.0853438080549673
2019-02-21,-0.0012311290335860117,1.084007609781448
2019-02-22,-0.00283814180797325,1.080931042463966
2019-02-25,0.0052835414201677445,1.0866421863991695
2019-02-26,-0.0006716169268594777,1.0859123791133443
2019-02-27,-0.0023899006988919403,1.0833171563595658
2019-02-28,0.00816524830852602,1.092162709938128
2019-03-01,0.011088556718938405,1.1042732180935864
2019-03-04,0.002525570074812781,1.1070621374876208
2019-03-05,0.004580213897259138,1.1121327188748709
2019-03-06,-0.0016832942580303305,1.110260672255021
2019-03-07,-0.01167664182484766,1.0972965560528847
2019-03-08,-0.008525947152013089,1.087941063605892
2019-03-11,0.008016217546755291,1.096662235849805
2019-03-12,-0.0039030625117202527,1.0923818945890404
2019-03-13,0.002964254750159442,1.0956199928090642
2019-03-14,0.005495332172772081,1.10164078860468
2019-03-15,0.014595737770994967,1.117720048672986
2019-03-18,-0.001506281018715169,1.1160364481794323
2019-03-19,0.011854616664589425,1.1292666324563094
2019-03-20,-0.016173272609219694,1.111002695361098
2019-03-21,-0.0012509492842901395,1.1096128873344917
2019-03-22,-0.017626849401886902,1.0900539080750538
2019-03-25,-0.001768862377265583,1.0881257527278685
2019-03-26,0.007232423152544768,1.0959955386147777
2019-03-27,0.00046918276143878936,1.0965097608281096
2019-03-28,-0.002047958986213014,1.0942641538099513
2019-03-29,0.009305664403881107,1.1044470087945037
2019-04-01,0.014263362028544328,1.1202001363222827
2019-04-02,0.006720610344833333,1.127728564946734
2019-04-03,0.009122119222874085,1.1380158393672186
2019-04-04,-0.0014726214856765978,1.136339972791126
2019-04-05,0.003491116010797772,1.1403070674638467
2019-04-08,-0.00021343806490507856,1.1400636825299697
2019-04-09,-0.009137928887002033,1.1296458616723573
2019-04-10,0.005424375428732186,1.1357734849275818
2019-04-11,0.0016370734980878494,1.1376328295995877
2019-04-12,0.003184716969400686,1.1412558681769607
2019-04-15,0.002352853549682364,1.1439410760974966
2019-04-16,0.005854108192628317,1.150637830922963
2019-04-17,0.004574326156715595,1.1559012236498603
2019-04-18,0.0018158829482408396,1.1580002049717368
2019-04-23,0.002610109357876327,1.1610227121431562
