date,daily_return,Indexed
2018-12-31,0.0,1.0
2019-01-02,-0.003318133880554253,0.9966818661194458
2019-01-03,-0.014643246967259823,0.9820872074060694
2019-01-04,0.0344059481029961,1.015876848896699
2019-01-07,-0.0061986543166382465,1.0095797794821126
2019-01-08,0.009956265971609044,1.019631424286195
2019-01-09,0.007833565773138283,1.0276187741126996
2019-01-10,-0.001661357486610238,1.0259115319689462
2019-01-11,0.00469113866593058,1.0307242252243898
2019-01-14,-0.008888150207715108,1.0215629934878645
2019-01-15,0.005966636660392095,1.027658288695709
2019-01-16,0.0030646340035213656,1.0308076852312467
2019-01-17,-0.00033533695261400866,1.03046201732335
2019-01-18,0.020589096407394657,1.051678299142179
2019-01-21,-0.001167858973908481,1.0504500872028608
2019-01-22,-0.005382827034689429,1.0447956960748734
2019-01-23,0.0005490957579762564,1.0453693889595401
2019-01-24,0.008848769061108631,1.0546196212659953
2019-01-25,0.0064214338263067,1.0613917913758795
2019-01-28,-0.006942110300473686,1.0540234924881309
2019-01-29,0.004933867139526699,1.0592239043620073
2019-01-30,0.006490790822446573,1.0660991051593562
2019-01-31,0.004278908596344689,1.070660845784978
2019-02-01,0.006600498895871908,1.077727741515435
2019-02-04,-0.0022864640586187537,1.0752635557694836
2019-02-05,0.016676021432987867,1.0931946738716063
2019-02-06,-0.002321520746130912,1.0906567997566536
2019-02-07,-0.02801187129680599,1.0601054618528838
2019-02-08,-0.005538005777237256,1.0542345916806617
2019-02-11,0.006830965611719707,1.0614360319231178
2019-02-12,0.002980193355241614,1.064599316532469
2019-02-13,0.006285008627353351,1.0712903324215501
2019-02-14,-0.014621607398749436,1.0556263457708064
2019-02-15,0.016948795670777894,1.0735179410099658
2019-02-18,-0.0007612260894965782,1.0727007511457263
2019-02-19,-0.0035609432590234208,1.0688809246369846
2019-02-20,0.007653374292421948,1.0770614704272614
2019-02-21,-0.001737880442422863,1.0751896663625187
2019-02-22,-0.001557800580476446,1.0735147352761367
2019-02-25,0.004379942012188754,1.0782166675658764
2019-02-26,0.0008792825428856316,1.0791647246591154
2019-02-27,-0.002730043255572495,1.076218558280908
2019-02-28,0.0072163057631038745,1.08398488046539
2019-03-01,0.008883693714513098,1.0936146701346077
2019-03-04,0.00225641016056347,1.0960823133880409
2019-03-05,0.004082674691790056,1.100557260909029
2019-03-06,-0.0005816574761065334,1.099917113550338
2019-03-07,-0.012663825540332707,1.0859879551155103
2019-03-08,-0.008246951189924056,1.0770318654568272
2019-03-11,0.005540349489575117,1.0829989984028672
2019-03-12,-0.0029627441296298162,1.0797903494779542
2019-03-13,0.0034400130743012436,1.0835048423976628
2019-03-14,0.005112391934514244,1.0890441438149436
2019-03-15,0.011261018237330495,1.1013078897797017
2019-03-18,0.0017409977863493287,1.1032252643778973
2019-03-19,0.012229884510981875,1.1167175819508364
2019-03-20,-0.01561613474533127,1.0992787697186115
2019-03-21,-0.0009153953773073248,1.098272495014439
2019-03-22,-0.018422491634547972,1.0780395791625812
2019-03-25,-0.0019389274416379922,1.075949338639371
2019-03-26,0.0068644100557400285,1.083335096098994
2019-03-27,0.00017463705712481394,1.0835242865520567
2019-03-28,-0.004927548067186122,1.0781851685481079
2019-03-29,0.009168317735238428,1.0880703127507785
2019-04-01,0.015963891814020116,1.105440149509579
2019-04-02,0.0069407287425585305,1.113112709728458
2019-04-03,0.011217995951898284,1.1255996036001985
2019-04-04,0.00013198917676232673,1.1257481705652417
2019-04-05,0.004156274272254499,1.1304270887235996
2019-04-08,-0.002235253983758324,1.127900297070182
