date,ABI.BR,ADS.DE,AI.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CRG.IR,CS.PA,DB1.DE,DG.PA,DPW.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,FLTR.IR,IBE.MC,IFX.DE,INGA.AS,ISP.MI,KER.PA,MBG.DE,MC.PA,MUV2.DE,OR.PA,PHIA.AS,RI.PA,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SIE.DE,STLA.MI,SU.PA,TTE.PA,VOW.DE
2015-12-31,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
2016-01-04,0.49419131875038147,2.243625021947082e-05,0.0009508257498964667,2.243625021947082e-05,4.214816726744175e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,0.0014352361904457211,2.243625021947082e-05,0.0004002123896498233,2.243625021947082e-05,2.243625021947082e-05,8.470481407130137e-05,0.0005060566472820938,0.49419131875038147,2.243625021947082e-05,0.0001347628713119775,6.569446122739464e-05,0.00029929520678706467,0.0011183052556589246,2.8357584596960805e-05,0.0011051358887925744,2.243625021947082e-05,2.243625021947082e-05,2.709655927901622e-05,0.00018748854927252978,6.897503044456244e-05,3.6815894418396056e-05,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05,0.00436702836304903,0.0002655268763191998,2.243625021947082e-05,2.243625021947082e-05,2.243625021947082e-05
2016-01-05,0.11551583558320999,5.244410203886218e-06,0.004883682820945978,5.244410203886218e-06,0.11551583558320999,5.244410203886218e-06,8.551956852898002e-05,5.244410203886218e-06,5.244410203886218e-06,1.0674270924937446e-05,5.244410203886218e-06,2.4879525881260633e-05,5.244410203886218e-06,0.11551583558320999,5.244410203886218e-06,0.11551583558320999,5.244410203886218e-06,5.244410203886218e-06,5.244410203886218e-06,0.11551583558320999,0.11551583558320999,5.244410203886218e-06,5.244410203886218e-06,5.244410203886218e-06,5.244410203886218e-06,0.017913080751895905,5.244410203886218e-06,0.0006387163302861154,5.244410203886218e-06,0.00020679055887740105,5.244410203886218e-06,0.11551583558320999,0.02615860104560852,6.842740549473092e-05,5.244410203886218e-06,5.244410203886218e-06,3.72056347259786e-05,0.11551583558320999,0.02562924660742283,5.244410203886218e-06,0.00010121338709723204,5.244410203886218e-06
2016-01-06,0.0958787351846695,4.352887572167674e-06,0.0958787351846695,4.352887572167674e-06,8.862878894433379e-05,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,0.0005751055432483554,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,0.0958787351846695,4.352887572167674e-06,0.03244703263044357,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,0.0958787351846695,0.0958787351846695,4.352887572167674e-06,4.9505710194353014e-05,0.001063043251633644,0.00631333002820611,0.0958787351846695,3.824347004410811e-05,0.0958787351846695,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,0.0958787351846695,0.0005333427106961608,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06,0.0958787351846695,0.0958787351846695,4.352887572167674e-06,4.352887572167674e-06,4.352887572167674e-06
2016-01-07,0.09674464166164398,4.392200025904458e-06,0.09674464166164398,4.392200025904458e-06,6.925170600879937e-05,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,0.09674464166164398,4.392200025904458e-06,0.09674464166164398,4.392200025904458e-06,4.392200025904458e-06,4.392200025904458e-06,0.09674464166164398,0.09674464166164398,4.392200025904458e-06,8.878507651388645e-05,4.392200025904458e-06,0.01313754078000784,0.09674464166164398,4.392200025904458e-06,0.09674464166164398,4.392200025904458e-06,4.392200025904458e-06,0.0004215191293042153,0.09674464166164398,0.01624373532831669,5.544525265577249e-06,4.392200025904458e-06,4.392200025904458e-06,5.6326898629777133e-05,0.09674464166164398,0.002424821723252535,4.392200025904458e-06,4.9996729103440885e-06,4.392200025904458e-06
2016-01-08,0.0727764368057251,3.3040450944099575e-06,0.0727764368057251,3.3040450944099575e-06,0.052992358803749084,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,0.0727764368057251,3.3040450944099575e-06,0.0727764368057251,3.3040450944099575e-06,0.00010489252599654719,3.3040450944099575e-06,0.0727764368057251,0.0727764368057251,3.3040450944099575e-06,0.06334973871707916,5.2794039220316336e-05,0.0036403473932296038,0.0727764368057251,0.005999153479933739,0.0727764368057251,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,0.0727764368057251,0.0727764368057251,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,3.3040450944099575e-06,0.0727764368057251,0.0727764368057251,3.3040450944099575e-06,0.00046755000948905945,3.3040450944099575e-06
2016-01-11,0.0816141813993454,3.705278004417778e-06,0.0816141813993454,3.705278004417778e-06,0.0816141813993454,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,0.0816141813993454,3.705278004417778e-06,0.0816141813993454,3.705278004417778e-06,3.705278004417778e-06,3.705278004417778e-06,0.0816141813993454,0.0816141813993454,3.705278004417778e-06,3.9129612559918314e-05,3.705278004417778e-06,0.017478594556450844,0.0816141813993454,3.705278004417778e-06,0.0816141813993454,3.705278004417778e-06,3.488835136522539e-05,3.705278004417778e-06,0.0816141813993454,0.0816141813993454,2.6502493710722774e-05,3.705278004417778e-06,3.705278004417778e-06,9.524347660772037e-06,0.0816141813993454,0.0029232650995254517,3.705278004417778e-06,3.2777588785393164e-05,3.705278004417778e-06
2016-01-12,0.11160467565059662,5.06684455103823e-06,0.11160467565059662,5.06684455103823e-06,0.11160467565059662,5.06684455103823e-06,5.06684455103823e-06,5.06684455103823e-06,5.06684455103823e-06,2.1237592591205612e-05,5.06684455103823e-06,5.06684455103823e-06,5.06684455103823e-06,0.11160467565059662,5.06684455103823e-06,0.11160467565059662,5.06684455103823e-06,5.06684455103823e-06,5.06684455103823e-06,0.11160467565059662,0.11160467565059662,5.06684455103823e-06,5.06684455103823e-06,5.06684455103823e-06,3.735897917067632e-05,0.00012359571701381356,5.06684455103823e-06,0.07611844688653946,5.06684455103823e-06,2.9489339794963598e-05,5.06684455103823e-06,0.01452940609306097,1.7491191101726145e-05,0.00014052992628421634,5.06684455103823e-06,0.002715804846957326,0.00015829986659809947,0.11160467565059662,0.013154357671737671,5.06684455103823e-06,5.06684455103823e-06,5.06684455103823e-06
2016-01-13,0.06594972312450409,2.9941127195343142e-06,0.06594972312450409,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06,0.06594972312450409,2.9941127195343142e-06,0.06594972312450409,2.9941127195343142e-06,2.9941127195343142e-06,0.06594972312450409,0.06594972312450409,0.06594972312450409,2.9941127195343142e-06,0.06594972312450409,0.06594972312450409,0.06594972312450409,0.06594972312450409,8.163207894540392e-06,0.06594972312450409,2.9941127195343142e-06,2.9941127195343142e-06,0.010499936528503895,0.06594972312450409,7.9294630268123e-05,9.519972809357569e-05,2.9941127195343142e-06,2.9941127195343142e-06,5.6111443882400636e-06,0.06594972312450409,0.06594972312450409,2.9941127195343142e-06,2.9941127195343142e-06,2.9941127195343142e-06
2016-01-14,0.09810112416744232,4.453784185898257e-06,0.09810112416744232,4.453784185898257e-06,0.0429365299642086,4.453784185898257e-06,4.453784185898257e-06,4.453784185898257e-06,4.453784185898257e-06,4.453784185898257e-06,4.453784185898257e-06,2.5693349016364664e-05,4.453784185898257e-06,0.09810112416744232,4.453784185898257e-06,0.09810112416744232,4.453784185898257e-06,7.57694124331465e-06,4.453784185898257e-06,0.09810112416744232,0.09810112416744232,4.453784185898257e-06,0.0001499058707850054,4.453784185898257e-06,1.10698138087173e-05,0.09810112416744232,4.453784185898257e-06,0.02303389646112919,4.453784185898257e-06,1.8104536138707772e-05,4.453784185898257e-06,0.042180053889751434,0.008612771518528461,1.166308175015729e-05,4.453784185898257e-06,4.453784185898257e-06,4.453784185898257e-06,0.09810112416744232,0.09810112416744232,4.453784185898257e-06,4.522779818216804e-06,4.453784185898257e-06
