date,ABI.BR,ADS.DE,AI.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CRG.IR,CS.PA,DB1.DE,DG.PA,DPW.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,FLTR.IR,IBE.MC,IFX.DE,INGA.AS,ISP.MI,KER.PA,MBG.DE,MC.PA,MUV2.DE,OR.PA,PHIA.AS,RI.PA,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SIE.DE,STLA.MI,SU.PA,TTE.PA,VOW.DE
2015-12-31,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
2016-01-04,0.01809471659362316,0.01809471659362316,0.02291119284927845,0.04296453669667244,0.02526289038360119,0.01914885826408863,0.01809471659362316,0.01809471659362316,0.027907434850931168,0.01809471659362316,0.01809471659362316,0.01809471659362316,0.01809471659362316,0.03763246536254883,0.01809471659362316,0.01809471659362316,0.01809471659362316,0.01809471659362316,0.01809471659362316,0.01809471659362316,0.01865866221487522,0.01809471659362316,0.01809471659362316,0.020231280475854874,0.01809471659362316,0.020026003941893578,0.02583426423370838,0.032778285443782806,0.01809471659362316,0.02337873913347721,0.01809471659362316,0.01809471659362316,0.09570533782243729,0.05466319993138313,0.01809471659362316,0.023630691692233086,0.01809471659362316,0.01809471659362316,0.03153235465288162,0.01809471659362316,0.025365855544805527,0.01809471659362316
2016-01-05,0.0004050096613354981,0.0004050096613354981,0.0010056864703074098,0.015295702964067459,0.0023626924958080053,0.0005469509633257985,0.0004050096613354981,0.0004050096613354981,0.005133818369358778,0.0004050096613354981,0.0004050096613354981,0.0004050096613354981,0.0004050096613354981,0.009905234910547733,0.0004050096613354981,0.0004050096613354981,0.0004050096613354981,0.0004050096613354981,0.0004050096613354981,0.0004050096613354981,0.0006792496424168348,0.0004050096613354981,0.0004050096613354981,0.0006735316128470004,0.0004050096613354981,0.0004050096613354981,0.002814708976075053,0.004678761120885611,0.0004050096613354981,0.0007036297465674579,0.0004050096613354981,0.0004050096613354981,0.8499837517738342,0.08929548412561417,0.0004050096613354981,0.001243593287654221,0.0004050096613354981,0.0004050096613354981,0.0029663746245205402,0.0004050096613354981,0.0021805521100759506,0.0004050096613354981
2016-01-06,0.0003289139422122389,0.0003289139422122389,0.0007834883290342987,0.011394514702260494,0.002620687009766698,0.00036670907866209745,0.0003289139422122389,0.0003289139422122389,0.002792803104966879,0.0003289139422122389,0.0003289139422122389,0.0003289139422122389,0.0003289139422122389,0.008805187419056892,0.0003289139422122389,0.0003289139422122389,0.0003289139422122389,0.0003289139422122389,0.0003289139422122389,0.0003289139422122389,0.0005750710261054337,0.0003289139422122389,0.0003289139422122389,0.0006680653896182775,0.0003289139422122389,0.0007761708693578839,0.0023914717603474855,0.004846194293349981,0.0003289139422122389,0.0009601874044165015,0.0003289139422122389,0.000356044591171667,0.9003536701202393,0.048421286046504974,0.0003289139422122389,0.000911711947992444,0.0003289139422122389,0.0003289139422122389,0.003376422682777047,0.0003289139422122389,0.0017064263811334968,0.0003289139422122389
2016-01-07,0.00019120780052617192,0.00019120780052617192,0.0014870516024529934,0.010551262646913528,0.0015336201759055257,0.000321376312058419,0.00019120780052617192,0.00019120780052617192,0.00396959250792861,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.011533176526427269,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00019120780052617192,0.00021602940978482366,0.00019120780052617192,0.0003690021694637835,0.0007049114210531116,0.003313829191029072,0.00019120780052617192,0.0008514397777616978,0.00019120780052617192,0.00019120780052617192,0.9253439903259277,0.030304349958896637,0.00019120780052617192,0.0006640811916440725,0.00019120780052617192,0.00019120780052617192,0.002706637140363455,0.00019120780052617192,0.001158186700195074,0.00019120780052617192
2016-01-08,0.00025577162159606814,0.00025577162159606814,0.0008444710983894765,0.009170099161565304,0.0020276925060898066,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.0051392922177910805,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.0066579789854586124,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.00025577162159606814,0.0004218982649035752,0.00025577162159606814,0.00025577162159606814,0.0004928730777464807,0.00025577162159606814,0.00046563195064663887,0.001565316109918058,0.003569609485566616,0.00025577162159606814,0.0009261269005946815,0.00025577162159606814,0.00025577162159606814,0.9055235981941223,0.052023328840732574,0.00025577162159606814,0.0009460765868425369,0.00025577162159606814,0.00025577162159606814,0.002205892466008663,0.00025577162159606814,0.0013700968120247126,0.00025577162159606814
2016-01-11,8.153951785061508e-05,8.153951785061508e-05,0.0006197818438522518,0.005552145652472973,0.0009079145966097713,0.00011752217687899247,8.153951785061508e-05,8.153951785061508e-05,0.0011233850382268429,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,0.003949367441236973,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,8.153951785061508e-05,0.00011076920054620132,8.153951785061508e-05,0.0001753318210830912,0.0006406563334167004,0.0011483459966257215,8.153951785061508e-05,0.0004919792991131544,8.153951785061508e-05,8.153951785061508e-05,0.9520271420478821,0.026810642331838608,8.153951785061508e-05,0.00024799577658995986,8.153951785061508e-05,8.153951785061508e-05,0.0031885411590337753,8.153951785061508e-05,0.0007684742449782789,8.153951785061508e-05
2016-01-12,0.00029321154579520226,0.00029321154579520226,0.0004439226759131998,0.013378997333347797,0.002067181281745434,0.0006407106411643326,0.00029321154579520226,0.00029321154579520226,0.002069380832836032,0.00029321154579520226,0.00029321154579520226,0.00029321154579520226,0.00029321154579520226,0.00782121904194355,0.00029321154579520226,0.00029321154579520226,0.00029321154579520226,0.00029321154579520226,0.00029321154579520226,0.00029321154579520226,0.0006251947488635778,0.00029321154579520226,0.00029321154579520226,0.0007217321544885635,0.00029321154579520226,0.0003470300289336592,0.0027955970726907253,0.0046991328708827496,0.00029321154579520226,0.0010292107472196221,0.00029321154579520226,0.00035818101605400443,0.9044683575630188,0.04622996598482132,0.00029321154579520226,0.0005237403674982488,0.00029321154579520226,0.00029321154579520226,0.0027837581001222134,0.00029321154579520226,0.001959629124030471,0.00029321154579520226
2016-01-13,4.332043681642972e-05,4.332043681642972e-05,0.00018047497724182904,0.0076629770919680595,0.00021719085634686053,7.193985948106274e-05,4.332043681642972e-05,4.332043681642972e-05,0.000549621821846813,4.332043681642972e-05,4.332043681642972e-05,4.332043681642972e-05,4.332043681642972e-05,0.0031734209042042494,4.332043681642972e-05,4.332043681642972e-05,4.332043681642972e-05,4.332043681642972e-05,4.332043681642972e-05,4.332043681642972e-05,5.009831511415541e-05,4.332043681642972e-05,4.332043681642972e-05,9.627367398934439e-05,4.332043681642972e-05,9.47801599977538e-05,0.00040047941729426384,0.0009534626733511686,4.332043681642972e-05,0.00016707881877664477,4.332043681642972e-05,4.332043681642972e-05,0.9541961550712585,0.028671400621533394,4.332043681642972e-05,0.0001530434237793088,4.332043681642972e-05,4.332043681642972e-05,0.001871529151685536,4.332043681642972e-05,0.0004069565620739013,4.332043681642972e-05
2016-01-14,0.0003288286388851702,0.0003288286388851702,0.0008785503450781107,0.01385215949267149,0.0017303132917732,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.004413863644003868,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.015287099406123161,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.0003288286388851702,0.0004632908385246992,0.0003288286388851702,0.0003288286388851702,0.0006835923413746059,0.0003288286388851702,0.0005845793639309704,0.0029520587995648384,0.005161803215742111,0.0003288286388851702,0.0012625220697373152,0.0003288286388851702,0.00038196000969037414,0.8145851492881775,0.12262172996997833,0.0003288286388851702,0.001619858667254448,0.0003288286388851702,0.0003288286388851702,0.002778307069092989,0.0003288286388851702,0.0025224564597010612,0.0003288286388851702
