date,daily_return,Indexed
2017-12-29,0.0,1.0
2018-01-02,-0.004549433508287991,0.995450566491712
2018-01-03,0.00555828066100155,1.000983560124426
2018-01-04,0.013395868147431924,1.0143926039135998
2018-01-05,0.01063877366942941,1.0251844972385795
2018-01-08,0.0049872611975317355,1.0302973601019685
2018-01-09,0.002787614367303335,1.0331694318255835
2018-01-10,-0.000503881438771417,1.0326488369257805
2018-01-11,-0.003574398211804135,1.0289577387696514
2018-01-12,0.00198645462659115,1.031001716630397
2018-01-15,-6.709162223873513e-05,1.0309325450526974
2018-01-16,0.00174447345634951,1.0327309795128286
2018-01-17,0.001733294672274728,1.0345210066175112
2018-01-18,0.004147255209176103,1.0388114292512078
2018-01-19,0.00556075968693947,1.0445880099693199
2018-01-22,0.0006650762159179438,1.0452827406101834
2018-01-23,0.005038598625834798,1.0505495007906307
2018-01-24,-0.004919556002691803,1.0453812636878912
2018-01-25,-0.00185128694489704,1.0434459630019859
2018-01-26,0.009079616939301103,1.0529200526429041
2018-01-29,-0.00484692079735843,1.0478166325417935
2018-01-30,-0.003758447303427327,1.0438784689447305
2018-01-31,-0.0019773220117285063,1.0418143850705166
2018-02-01,-0.004140199191738646,1.037501065995506
2018-02-02,-0.011670167540786142,1.0253932547315943
2018-02-05,-0.007076342674495292,1.0181372206849975
2018-02-06,-0.026093251857739884,0.9915707097599245
2018-02-07,0.01790050986616555,1.0093203310329828
2018-02-08,-0.020467889726588407,0.988661673798596
2018-02-09,-0.010369808557502917,0.9784094415131642
2018-02-12,0.015535676637273416,0.993609694215368
2018-02-13,-0.010976978298521522,0.9827028621647653
2018-02-14,0.009542130117435555,0.992079940742318
2018-02-15,0.006872948202494408,0.9988984547877737
2018-02-16,0.011520862655861261,1.0104066266925356
2018-02-19,-0.00589571698496258,1.0044495551818255
2018-02-20,0.002495134198529042,1.006955791617657
2018-02-21,0.006684252316508693,1.0136865382003992
2018-02-22,0.0004310382874199893,1.014123475909806
2018-02-23,0.00016448990458374485,1.0142902889835945
2018-02-26,0.0056129181555967566,1.0199834173616762
2018-02-27,0.000691629208200876,1.020688867685004
2018-02-28,-0.0014512373713148825,1.0192076058557344
2018-03-01,-0.011402503720997369,1.0075860873374956
2018-03-02,-0.0210588906997114,0.9863674420537053
2018-03-05,0.0028186908396650337,0.9891477069271659
2018-03-06,-0.00016498043081149058,0.9889845169123409
2018-03-07,0.005624845212528539,0.9945474017375601
2018-03-08,0.007424081090008182,1.0019310022959167
2018-03-09,0.003607404692991642,1.005545372895653
2018-03-12,0.004676643128231159,1.01024794975393
2018-03-13,-0.008261488084295263,1.0019017983548542
2018-03-14,-0.0037778581342174924,0.9981167554962521
2018-03-15,0.008357461770014918,1.0064584781223234
2018-03-16,0.0036580812551031306,1.010140185015182
2018-03-19,-0.00950855280093551,1.0005352137296184
2018-03-20,0.009014052619590263,1.0095540907939302
2018-03-21,-0.00017111668751352869,1.0093813392420479
2018-03-22,-0.012411146506318919,0.9968537595599705
2018-03-23,-0.017566826265337353,0.9793422027538321
2018-03-26,-0.004896913636066138,0.9745464485667918
2018-03-27,0.014430140581904989,0.9886092908232068
2018-03-28,-0.0017768584228108804,0.9868526720779386
2018-03-29,0.010451509784886445,0.9971667724364026
2018-04-03,-0.0015118494410469936,0.995659206408864
2018-04-04,-0.002928868570485914,0.9927430514522981
2018-04-05,0.023941638580865256,1.0165109467938345
2018-04-06,-0.01126407754541922,1.0050608886633812
2018-04-09,0.0066644504123468205,1.0117590671172674
2018-04-10,0.005303978054729028,1.0171254150059306
2018-04-11,-0.005813338404500437,1.011212520768683
2018-04-12,0.001778204647314898,1.0130106635725369
2018-04-13,0.0034337863690287415,1.016489125780793
2018-04-16,0.0017436360975772534,1.0182615129132992
2018-04-17,0.008090506240666852,1.0264997640381552
2018-04-18,-0.004715971247245469,1.0216588206656472
2018-04-19,-0.004973831332136934,1.0165772620126663
2018-04-20,-0.00015007616346157413,1.0164246979973213
2018-04-23,0.0023821667827692676,1.0188459911500767
2018-04-24,-0.0016495518149709123,1.0171653518961992
2018-04-25,-0.0030863254985171846,1.0140260485344337
2018-04-26,0.005914215321667711,1.0200232169272463
2018-04-27,0.001613109480688503,1.0216686260489942
2018-04-30,0.0028352296293829935,1.0245652912089793
2018-05-01,-1.7890094597512612e-08,1.0245652728794092
2018-05-02,0.019689915358769697,1.0447388763819396
2018-05-03,-0.004657350981520812,1.0398731607505893
2018-05-04,0.0051780945626158535,1.045257722310082
2018-05-07,0.005255495929634194,1.0507510700151015
2018-05-08,0.0018419494265009954,1.0526865003459112
2018-05-09,0.00213665169362747,1.054935724739734
2018-05-10,0.0008213595013039124,1.055802206220514
2018-05-11,-0.0018261054827278245,1.0538742000230585
2018-05-14,0.00134687245612813,1.0552936341552936
2018-05-15,0.001720892564647989,1.0571096811238319
