date,ABI.BR,ADS.DE,AI.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CRG.IR,CS.PA,DB1.DE,DG.PA,DPW.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,FLTR.IR,IBE.MC,IFX.DE,INGA.AS,ISP.MI,KER.PA,MBG.DE,MC.PA,MUV2.DE,OR.PA,PHIA.AS,RI.PA,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SIE.DE,STLA.MI,SU.PA,TTE.PA,VOW.DE
2015-12-31,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
2016-01-04,0.011425883509218693,0.009809112176299095,0.028066182509064674,0.137167826294899,0.012519429437816143,0.009809112176299095,0.009809112176299095,0.009809112176299095,0.0356278195977211,0.01721729151904583,0.009809112176299095,0.009809112176299095,0.009809112176299095,0.023386910557746887,0.009809112176299095,0.01040275115519762,0.009809112176299095,0.009809112176299095,0.009809112176299095,0.009809112176299095,0.04573637247085571,0.011206203140318394,0.01800599694252014,0.018707768991589546,0.009809112176299095,0.009809112176299095,0.0193900465965271,0.015265170484781265,0.009809112176299095,0.020170792937278748,0.009809112176299095,0.044603582471609116,0.2040092796087265,0.05903934687376022,0.011572391726076603,0.01271817460656166,0.03007955476641655,0.009809112176299095,0.012253702618181705,0.009809112176299095,0.015054423362016678,0.009809112176299095
2016-01-05,0.00012382610293570906,2.0766165107488632e-05,0.001512438408099115,0.4574052393436432,6.571580161107704e-05,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,0.007557596545666456,0.00014697940787300467,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,0.00028534448938444257,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,0.020683985203504562,5.6991186283994466e-05,0.0008139351266436279,0.0003311162581667304,2.0766165107488632e-05,2.0766165107488632e-05,0.000461303920019418,0.0001546992571093142,2.0766165107488632e-05,0.0003635280882008374,2.0766165107488632e-05,0.010367168113589287,0.4574052393436432,0.03434840589761734,2.9455095500452444e-05,7.626073784194887e-05,0.007238233461976051,2.0766165107488632e-05,2.0766165107488632e-05,2.0766165107488632e-05,0.00013644549471791834,2.0766165107488632e-05
2016-01-06,6.643746019108221e-05,2.0178526028757915e-05,0.0018904105527326465,0.4444616436958313,0.00012642501678783447,2.0178526028757915e-05,2.0178526028757915e-05,2.0178526028757915e-05,0.009396997280418873,0.00030983268516138196,2.0178526028757915e-05,2.0178526028757915e-05,2.0178526028757915e-05,0.0008469794411212206,2.0178526028757915e-05,2.0178526028757915e-05,2.0178526028757915e-05,2.0178526028757915e-05,2.0178526028757915e-05,2.0178526028757915e-05,0.040856629610061646,2.15347099583596e-05,0.0005625536432489753,0.0003565354854799807,2.0178526028757915e-05,2.8990407372475602e-05,0.0004520866204984486,0.00011622753663687035,2.0178526028757915e-05,0.0004546323325484991,2.0178526028757915e-05,0.013846198096871376,0.4444616436958313,0.03917587921023369,2.2557984266313724e-05,3.616916001192294e-05,0.0019712888170033693,2.0178526028757915e-05,5.35406798007898e-05,2.0178526028757915e-05,0.0001014047593344003,2.0178526028757915e-05
2016-01-07,3.6545250623021275e-05,1.6548192434129305e-05,0.020039228722453117,0.36449822783470154,5.8956840803148225e-05,1.6548192434129305e-05,1.6548192434129305e-05,1.6548192434129305e-05,0.045021262019872665,0.00019399583106860518,1.6548192434129305e-05,1.6548192434129305e-05,1.6548192434129305e-05,0.006932297721505165,1.6548192434129305e-05,2.33188384299865e-05,1.6548192434129305e-05,1.6548192434129305e-05,1.6548192434129305e-05,1.6548192434129305e-05,0.021980775520205498,5.58692445338238e-05,0.0007887493702583015,0.00026048949803225696,1.6548192434129305e-05,1.6548192434129305e-05,0.0004200400144327432,0.00013372150715440512,1.6548192434129305e-05,0.0019623171538114548,1.6548192434129305e-05,0.014948956668376923,0.36449822783470154,0.14477942883968353,2.2188269213074818e-05,7.074394670780748e-05,0.012773808091878891,1.6548192434129305e-05,7.929614366730675e-05,1.6548192434129305e-05,0.00010717216355260462,1.6548192434129305e-05
2016-01-08,0.00010188616579398513,1.636124579817988e-05,0.004889308474957943,0.3603804409503937,9.748844604473561e-05,1.636124579817988e-05,1.636124579817988e-05,1.636124579817988e-05,0.049304571002721786,0.0003178500628564507,1.636124579817988e-05,1.636124579817988e-05,1.636124579817988e-05,0.000977544579654932,1.636124579817988e-05,1.6500935089425184e-05,1.636124579817988e-05,1.636124579817988e-05,1.636124579817988e-05,1.636124579817988e-05,0.07237205654382706,4.5327524276217446e-05,0.0015124804340302944,0.00036684374208562076,1.636124579817988e-05,2.0920664610457607e-05,0.0005500591942109168,0.00013718001719098538,1.636124579817988e-05,0.0010732111986726522,1.636124579817988e-05,0.01666969433426857,0.3603804409503937,0.12258042395114899,1.7925149222719483e-05,6.536524597322568e-05,0.00771599356085062,1.636124579817988e-05,2.0312918422860093e-05,1.636124579817988e-05,9.16534336283803e-05,1.636124579817988e-05
2016-01-11,2.1383330022217706e-05,1.210691061714897e-05,0.025380410254001617,0.2666724622249603,5.184412657399662e-05,1.210691061714897e-05,1.210691061714897e-05,1.210691061714897e-05,0.05403806269168854,0.00026720031746663153,1.210691061714897e-05,1.210691061714897e-05,1.210691061714897e-05,0.004849084187299013,1.210691061714897e-05,1.210691061714897e-05,1.210691061714897e-05,1.210691061714897e-05,1.210691061714897e-05,1.210691061714897e-05,0.07261234521865845,1.9128896383335814e-05,0.0012601292692124844,0.00019862533372361213,1.210691061714897e-05,1.210691061714897e-05,0.0014359973138198256,7.407716475427151e-05,1.210691061714897e-05,0.0016563241370022297,1.210691061714897e-05,0.02867298386991024,0.2666724622249603,0.2666724622249603,1.7503227354609407e-05,2.5432709662709385e-05,0.008897303603589535,1.210691061714897e-05,0.00010965765250148252,1.210691061714897e-05,0.00015298392099794,1.210691061714897e-05
2016-01-12,8.691344555700198e-05,2.0079558453289792e-05,0.0009246234549209476,0.4422817528247833,8.3876759163104e-05,2.0079558453289792e-05,2.0079558453289792e-05,2.0079558453289792e-05,0.0065033831633627415,0.00029459234792739153,2.0079558453289792e-05,2.0079558453289792e-05,2.0079558453289792e-05,0.00040781195275485516,2.0079558453289792e-05,2.0079558453289792e-05,2.0079558453289792e-05,2.0079558453289792e-05,2.0079558453289792e-05,2.0079558453289792e-05,0.05017734318971634,2.595648584247101e-05,0.000395857758121565,0.000307712412904948,2.0079558453289792e-05,2.0079558453289792e-05,0.0005916283698752522,0.0001289469510084018,2.0079558453289792e-05,0.0003831378708127886,2.0079558453289792e-05,0.014248864725232124,0.4422817528247833,0.03786304220557213,4.242206341587007e-05,2.9182534490246326e-05,0.0022754978854209185,2.0079558453289792e-05,2.7628382667899132e-05,2.0079558453289792e-05,0.0002364755782764405,2.0079558453289792e-05
2016-01-13,1.2778602467733435e-05,1.0927271432592534e-05,0.00483543798327446,0.24068917334079742,1.5010862625786103e-05,1.0927271432592534e-05,1.0927271432592534e-05,1.0927271432592534e-05,0.027806153520941734,0.0002285766531713307,1.0927271432592534e-05,1.0927271432592534e-05,1.0927271432592534e-05,0.0024753520265221596,1.0927271432592534e-05,1.4193094102665782e-05,1.0927271432592534e-05,1.0927271432592534e-05,1.0927271432592534e-05,1.0927271432592534e-05,0.10253120213747025,1.195488130179001e-05,0.00019477005116641521,0.00036581160384230316,1.0927271432592534e-05,1.0927271432592534e-05,0.00045631956891156733,0.00010227239545201883,1.0927271432592534e-05,0.0003598991024773568,1.0927271432592534e-05,0.13360071182250977,0.24068917334079742,0.24068917334079742,2.8295462470850907e-05,3.636632754933089e-05,0.0043999021872878075,1.0927271432592534e-05,7.262007420649752e-05,1.0927271432592534e-05,0.00017724391364026815,1.0927271432592534e-05
2016-01-14,4.759951480082236e-05,2.075706288451329e-05,0.0013747073244303465,0.45720475912094116,0.0001487390254624188,2.075706288451329e-05,2.075706288451329e-05,2.075706288451329e-05,0.013167761266231537,0.00025399753940291703,2.075706288451329e-05,2.075706288451329e-05,2.075706288451329e-05,0.000933634873945266,2.075706288451329e-05,2.075706288451329e-05,2.075706288451329e-05,2.075706288451329e-05,2.075706288451329e-05,2.075706288451329e-05,0.01302048284560442,3.243510582251474e-05,0.0008513527573086321,0.0005991026991978288,2.235856663901359e-05,2.075706288451329e-05,0.0006563434144482017,0.00013565625704359263,2.075706288451329e-05,0.0014308339450508356,2.075706288451329e-05,0.014259165152907372,0.45720475912094116,0.03672284260392189,2.6496734790271148e-05,7.589612505398691e-05,0.0012936868006363511,2.9820328563801013e-05,4.374427589937113e-05,2.075706288451329e-05,9.014506213134155e-05,2.075706288451329e-05
