date,daily_return,Indexed
2017-12-29,0.0,1.0
2018-01-02,-0.00585950692503496,0.994140493074965
2018-01-03,0.005575216055882189,0.9996830411137592
2018-01-04,0.013178440468776169,1.0128573045587221
2018-01-05,0.008705781084630871,1.0216750185221797
2018-01-08,0.003646554989641283,1.0254006126587636
2018-01-09,0.0038729366834583004,1.0293719243067703
2018-01-10,-0.0014303323336768898,1.0278995803600552
2018-01-11,-0.003734976181432747,1.0240603999105058
2018-01-12,-0.00019219404281191167,1.0238635816021635
2018-01-15,-0.0028724991028328977,1.020922534382588
2018-01-16,0.002052733474470488,1.0230182162437564
2018-01-17,-0.002045375849459417,1.0209257594906944
2018-01-18,0.0004631151677826276,1.0213985656950944
2018-01-19,0.005108585666088267,1.0266164677671674
2018-01-22,-0.0032095927010858355,1.0233214470454075
2018-01-23,0.007563769223730801,1.031061614312553
2018-01-24,-0.0018045475437970698,1.0292010146089419
2018-01-25,-0.004925829439329713,1.024131345952193
2018-01-26,0.009372792205013792,1.033730316248444
2018-01-29,-0.0047791413782040165,1.028789972920157
2018-01-30,-0.00153249781797463,1.0272133545315028
2018-01-31,-0.0021404571815568144,1.0250146483298046
2018-02-01,-0.007903424638412461,1.016913522303461
2018-02-02,-0.012591818774250016,1.0041087315215318
2018-02-05,-0.007445048653364164,0.9966330931620863
2018-02-06,-0.02165426395423699,0.9750517370972268
2018-02-07,0.01675754751467217,0.9913912129108973
2018-02-08,-0.01764670268865024,0.9738964269285183
2018-02-09,-0.006994587113854183,0.9670844235304955
2018-02-12,0.01469079534222909,0.9812916628752396
2018-02-13,-0.003487839312296094,0.9778690752366349
2018-02-14,0.011868543138751042,0.9894749565401315
2018-02-15,0.006356597694486853,0.995764650767627
2018-02-16,0.011953344963972608,1.0076673691411822
2018-02-19,-0.005949048042657929,1.0016727075511425
2018-02-20,-0.00021633134675963617,1.0014560143453055
2018-02-21,0.00956041947459481,1.0110303539278025
2018-02-22,0.0009302272758090996,1.011970841939697
2018-02-23,0.0012679432554549887,1.0132539635434517
2018-02-26,0.001522057120488243,1.0147961939535257
2018-02-27,0.0012198606727176736,1.0160341039213532
2018-02-28,-0.0002548391890148097,1.0157751786142986
2018-03-01,-0.01294250990049017,1.0026284983084108
2018-03-02,-0.022610991933242244,0.9799580734211206
2018-03-05,0.009658681103640895,0.9894231759472336
2018-03-06,-0.002731406691423639,0.9867206588638017
2018-03-07,0.00771589496589001,0.9943340918282685
2018-03-08,0.009998238118905923,1.0042756808481135
2018-03-09,0.0040346588182499765,1.0083275905798015
2018-03-12,0.0033287308267330564,1.01168404171401
2018-03-13,-0.00799164741136081,1.0035990195609312
2018-03-14,-0.00333197279730546,1.0002550549283518
2018-03-15,0.01046505513664662,1.0107227792288864
2018-03-16,-0.0013611113758007919,1.009347072956297
2018-03-19,-0.007976819329835017,1.0012956937142268
2018-03-20,0.009471432077048982,1.0107793978662827
2018-03-21,-0.0012400392503012735,1.0095259917395327
2018-03-22,-0.007501673073778346,1.001952857790021
2018-03-23,-0.015694857338086593,0.9862273506275184
2018-03-26,-0.007210105307256594,0.9791165475725974
2018-03-27,0.01774690523610965,0.9964928361574751
2018-03-28,0.005286829151695651,1.0017611235331283
2018-03-29,0.011918730860246182,1.0137008447507776
2018-04-03,-0.0020237595013700175,1.0116493580346664
2018-04-04,-0.0012591406928014084,1.0103755491611186
2018-04-05,0.023390888088057313,1.0340091305584558
2018-04-06,-0.008436000262626552,1.0252862292615064
2018-04-09,0.007388908211402585,1.0328619750999346
2018-04-10,0.002192164008586656,1.0351261779475864
2018-04-11,-0.0075559244403911275,1.0273048427607436
2018-04-12,-0.0008587831182345032,1.0264226107045002
2018-04-13,0.003782322112946426,1.030304871642196
2018-04-16,0.0013901244228849469,1.0317371236072832
2018-04-17,0.007902900722138827,1.0398908396664965
2018-04-18,-0.0027194470122805523,1.0370629116294676
2018-04-19,-0.0009047499550873657,1.036124629006748
2018-04-20,0.001098866982898658,1.0372631921517317
2018-04-23,-0.000633732271929803,1.0366058449923803
2018-04-24,-2.226588300483012e-05,1.0365827640479135
2018-04-25,-0.002121908985773389,1.0343832297663824
2018-04-26,0.01309242510819258,1.047925814735269
2018-04-27,0.003431174458309432,1.0515214310249918
2018-04-30,0.005587446094366117,1.0573967503379147
2018-05-01,-2.2337844264791417e-08,1.0573967267179507
2018-05-02,0.010299852636302337,1.068287757181254
